movie_id,title,release_date,budget,revenue,genres,production_companies,production_countries,languages,popularity,runtime,vote_average,vote_count,poster_url
163,Ocean's Twelve,2004-12-09,110000000.0,362744280.0,"Thriller, Crime","Warner Bros. Pictures, Jerry Weintraub Productions, Section Eight, Village Roadshow Pictures",United States of America,"Français, Italiano, Nederlands, 普通话, English",7.7826,125,6.565,7523,https://image.tmdb.org/t/p/w500/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg
164,Breakfast at Tiffany's,1961-10-06,2500000.0,9500000.0,"Comedy, Romance, Drama","Paramount Pictures, Jurow-Shepherd",United States of America,"English, Português",4.8948,115,7.638,4316,https://image.tmdb.org/t/p/w500/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg
165,Back to the Future Part Ii,1989-11-22,40000000.0,332000000.0,"Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English,8.5504,108,7.775,13333,https://image.tmdb.org/t/p/w500/YBawEsTkUZBDajKbd5LiHkmMGf.jpg
167,K-pax,2001-10-26,48000000.0,50315140.0,"Science Fiction, Drama, Mystery","Intermedia Films, Lawrence Gordon Productions, IMF Internationale Medien und Film 3 & Produktions, Universal Pictures, Senator International","Germany, United Kingdom, United States of America",English,4.1961,120,7.207,2550,https://image.tmdb.org/t/p/w500/tafXZX0I6rso7EyoEzfygfTqxq6.jpg
168,Star Trek Iv: the Voyage Home,1986-11-26,21000000.0,133000000.0,"Science Fiction, Adventure",Paramount Pictures,United States of America,"English, Suomi",3.4186,118,7.2,1559,https://image.tmdb.org/t/p/w500/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg
169,Predator 2,1990-11-21,35000000.0,57120318.0,"Science Fiction, Action, Thriller","Davis Entertainment, Lawrence Gordon Productions, Silver Pictures, 20th Century Fox",United States of America,English,9.0561,108,6.286,3531,https://image.tmdb.org/t/p/w500/83X4VwY9sdSJykskmsplIVG0a4h.jpg
170,28 Days Later,2002-10-31,8000000.0,85032676.0,"Horror, Thriller, Science Fiction",DNA Films,United Kingdom,"Español, English",18.1549,113,7.238,7776,https://image.tmdb.org/t/p/w500/sQckQRt17VaWbo39GIu0TMOiszq.jpg
172,Star Trek V: the Final Frontier,1989-06-09,33000000.0,63000000.0,"Science Fiction, Action, Adventure, Thriller",Paramount Pictures,United States of America,English,4.2385,106,5.722,1230,https://image.tmdb.org/t/p/w500/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg
173,"20,000 Leagues Under the Sea",1954-12-23,5000000.0,28200000.0,"Adventure, Science Fiction, Family",Walt Disney Productions,United States of America,English,2.4516,127,7.0,928,https://image.tmdb.org/t/p/w500/heAEH85fdxEgV98LizHbQCL95iZ.jpg
174,Star Trek Vi: the Undiscovered Country,1991-12-06,27000000.0,96888996.0,"Science Fiction, Action, Adventure, Thriller",Paramount Pictures,United States of America,English,4.9621,110,7.0,1330,https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg
176,Saw,2004-10-01,1200000.0,104045735.0,"Horror, Mystery, Crime","Twisted Pictures, Evolution Entertainment, Saw Productions Inc.",United States of America,English,11.2155,103,7.42,9622,https://image.tmdb.org/t/p/w500/rLNSOudrayDBo1uqXjrhxcjODIC.jpg
177,The Fisher King,1991-09-20,24000000.0,41895491.0,"Comedy, Drama",TriStar Pictures,United States of America,English,3.0547,138,7.294,1388,https://image.tmdb.org/t/p/w500/hwIYw22HmAUMobV4zsX69MgfVUz.jpg
178,Blown Away,1994-07-01,28000000.0,30156002.0,Action,"Trilogy Entertainment Group, Metro-Goldwyn-Mayer",United States of America,English,2.2849,121,6.218,577,https://image.tmdb.org/t/p/w500/pLmMaqMgJMOOtua41l7ocvzLS1t.jpg
179,The Interpreter,2005-04-08,80000000.0,162944923.0,"Crime, Thriller","Mirage Enterprises, Universal Pictures, StudioCanal, Working Title Films, Misher Films, Motion Picture JOTA Produktions, Senator International","France, Germany, United Kingdom, United States of America","English, Français, Português",2.9894,128,6.309,1486,https://image.tmdb.org/t/p/w500/wTidq3J9fh8sEOAlD8WZFHVLSuB.jpg
180,Minority Report,2002-06-20,102000000.0,358372926.0,"Science Fiction, Action, Thriller","Digital Image Associates, Cruise/Wagner Productions, Blue Tulip Productions, Ronald Shusett/Gary Goldman Productions, Amblin Entertainment, 20th Century Fox, DreamWorks Pictures",United States of America,"English, Svenska",10.5849,145,7.354,9126,https://image.tmdb.org/t/p/w500/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg
182,The Good German,2006-12-15,32000000.0,5914908.0,"Drama, Mystery, Romance, Thriller, War","Warner Bros. Pictures, Virtual Studios, Section Eight",United States of America,"English, Deutsch, 普通话, Pусский",2.3545,108,5.805,328,https://image.tmdb.org/t/p/w500/3LjHC2CWDkzoiPehf3GViujws0.jpg
183,The Wizard,1989-12-15,6000000.0,14278900.0,"Adventure, Comedy, Drama, Family","Universal Pictures, Finnegan/Pinchuk Productions",United States of America,"English, Italiano",3.3983,100,6.0,324,https://image.tmdb.org/t/p/w500/dtgNNq3TBbpBX6RXHLt5gAMdwPV.jpg
184,Jackie Brown,1997-12-25,12000000.0,74727492.0,"Crime, Drama, Thriller","Miramax, A Band Apart, Mighty Mighty Afrodite Productions",United States of America,English,5.0933,154,7.357,6623,https://image.tmdb.org/t/p/w500/rOUx7qg4KmEh1juEDwqzbDSL1Nr.jpg
185,A Clockwork Orange,1971-12-19,2200000.0,27033812.0,"Science Fiction, Crime","Warner Bros. Pictures, Hawk Films, Stanley Kubrick Productions, Polaris Productions Limited","United Kingdom, United States of America",English,9.1535,137,8.186,13317,https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg
186,Lucky Number Slevin,2006-02-24,27000000.0,56300000.0,"Drama, Thriller, Crime, Mystery","FilmEngine, Capitol Films, Ascendant Pictures, VIP Medienfonds 4, Lucky Number Slevin Productions Inc., The Complex, Don Carmody Productions, The Weinstein Company","Germany, United States of America",English,7.455,110,7.48,4232,https://image.tmdb.org/t/p/w500/x21s3p5wPww534nYj1cWakTcqz4.jpg
187,Sin City,2005-04-01,40000000.0,158733820.0,"Crime, Action","Dimension Films, Troublemaker Studios, Miramax",United States of America,English,8.2257,124,7.465,8434,https://image.tmdb.org/t/p/w500/i66G50wATMmPrvpP95f0XP6ZdVS.jpg
189,Sin City: a Dame to Kill for,2014-08-20,65000000.0,39407616.0,"Action, Crime, Thriller","Residaco, Miramax, Troublemaker Studios, Aldamisa Entertainment, Demarest Films, Solipsist Film, AR Films",United States of America,English,9.6794,102,6.397,3978,https://image.tmdb.org/t/p/w500/50kALxDX4mmzIRljbNbPY0u4cie.jpg
192,The Name of the Rose,1986-09-24,18000000.0,77200000.0,"Drama, Thriller, Mystery","Cristaldifilm, Les Films Ariane, ZDF, RAI, Constantin Film","France, Italy, Germany","English, Latin",4.5026,130,7.494,3159,https://image.tmdb.org/t/p/w500/2BuVu0j6v2kNY2gGxtO3sDGyob2.jpg
193,Star Trek: Generations,1994-11-18,38000000.0,118071125.0,"Science Fiction, Action, Adventure, Thriller",Paramount Pictures,United States of America,English,3.3799,117,6.5,1397,https://image.tmdb.org/t/p/w500/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg
194,Amélie,2001-04-25,10000000.0,173921954.0,"Comedy, Romance","Victoires Productions, Tapioca Films, France 3 Cinéma, MMC Independent, UGC","France, Germany","Français, Pусский",8.0545,122,7.914,11917,https://image.tmdb.org/t/p/w500/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg
196,Back to the Future Part Iii,1990-05-25,40000000.0,244527583.0,"Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English,7.2945,119,7.489,11021,https://image.tmdb.org/t/p/w500/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg
197,Braveheart,1995-05-24,72000000.0,213216216.0,"Action, Drama, History, War","The Ladd Company, Icon Productions",United States of America,"English, Français, Latin",12.3174,177,7.943,10576,https://image.tmdb.org/t/p/w500/or1gBugydmjToAEq7OZY0owwFk.jpg
198,To Be or Not to Be,1942-03-06,1200000.0,1500000.0,"Comedy, War, Romance",Romaine Film Corporation,United States of America,English,2.2595,99,7.825,779,https://image.tmdb.org/t/p/w500/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg
199,Star Trek: First Contact,1996-11-22,46000000.0,146027888.0,"Science Fiction, Action, Adventure, Thriller",Paramount Pictures,United States of America,English,6.2679,111,7.29,1851,https://image.tmdb.org/t/p/w500/iqhHe893Vcf07jNkNQ31tu85dKG.jpg
200,Star Trek: Insurrection,1998-12-11,70000000.0,112587658.0,"Science Fiction, Action, Adventure, Thriller","Paramount Pictures, Digital Image Associates",United States of America,English,5.593,102,6.427,1280,https://image.tmdb.org/t/p/w500/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg
201,Star Trek: Nemesis,2002-12-13,60000000.0,67336470.0,"Science Fiction, Action, Adventure, Thriller","Paramount Pictures, Digital Image Associates",United States of America,English,3.2339,116,6.291,1497,https://image.tmdb.org/t/p/w500/cldAwhvBmOv9jrd3bXWuqRHoXyq.jpg
203,Mean Streets,1973-10-14,500000.0,3000000.0,"Drama, Crime",Taplin-Perry-Scorsese Productions,United States of America,"English, Italiano",2.9697,111,7.078,2179,https://image.tmdb.org/t/p/w500/rzVTH9ylCw0owKkMZQVz2Eve97E.jpg
205,Hotel Rwanda,2004-12-22,17500000.0,38000000.0,"Drama, History, War","United Artists, Miracle Pictures, Seamus, Inside Track, Kiagli Releasing, Mikado Film, Metro-Goldwyn-Mayer, Artisan Entertainment, Lions Gate Films","Canada, United Kingdom, United States of America, Italy, South Africa","English, Français",3.9398,121,7.716,2980,https://image.tmdb.org/t/p/w500/p3pHw85UMZPegfMZBA6dZ06yarm.jpg
207,Dead Poets Society,1989-06-02,16400000.0,235860116.0,Drama,"A Steven Haft Production, Witt/Thomas Productions, Silver Screen Partners IV, Touchstone Pictures",United States of America,English,12.6494,129,8.3,11871,https://image.tmdb.org/t/p/w500/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg
213,North by Northwest,1959-08-06,4000000.0,13275000.0,"Thriller, Adventure",Metro-Goldwyn-Mayer,United States of America,English,3.2452,136,7.981,4286,https://image.tmdb.org/t/p/w500/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg
214,Saw Iii,2006-10-26,10000000.0,164874275.0,"Horror, Thriller, Crime","Twisted Pictures, Evolution Entertainment, Lionsgate",United States of America,English,5.7231,108,6.417,4714,https://image.tmdb.org/t/p/w500/4iO9n24Rb10peXV0JH2EldIOrAp.jpg
215,Saw Ii,2005-10-28,4000000.0,152925093.0,Horror,"Got Films, Twisted Pictures, Evolution Entertainment, Saw 2 Productions, Lionsgate",United States of America,English,5.3842,93,6.604,5607,https://image.tmdb.org/t/p/w500/gTnaTysN8HsvVQqTRUh8m35mmUA.jpg
216,Ali: Fear Eats the Soul,1974-03-05,130000.0,186757.0,"Romance, Drama","Tango Film, Filmverlag der Autoren",Germany,"العربية, Deutsch",1.6853,93,7.772,425,https://image.tmdb.org/t/p/w500/5Oru4v8tRUN90JUuM6BNDJoetLt.jpg
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,185000000.0,786636033.0,"Adventure, Action","Paramount Pictures, Lucasfilm Ltd.",United States of America,"English, Deutsch, Pусский",7.6796,122,6.015,8649,https://image.tmdb.org/t/p/w500/56As6XEM1flWvprX4LgkPl8ii4K.jpg
218,The Terminator,1984-10-26,6400000.0,78371200.0,"Action, Thriller, Science Fiction","Hemdale, Pacific Western","United Kingdom, United States of America",English,12.6036,108,7.671,13817,https://image.tmdb.org/t/p/w500/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg
219,Volver,2006-03-17,12899867.0,85582407.0,"Comedy, Drama, Romance",El Deseo,Spain,Español,2.8233,121,7.467,1811,https://image.tmdb.org/t/p/w500/m1ZUDGTFtVGE3zjTvF8OiQ9um5e.jpg
221,Rebel Without a Cause,1955-10-27,1500000.0,4500000.0,Drama,Warner Bros. Pictures,United States of America,English,3.5232,111,7.516,1681,https://image.tmdb.org/t/p/w500/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg
223,Rebecca,1940-03-23,1288000.0,7592465.0,"Mystery, Romance, Thriller",Selznick International Pictures,United States of America,"English, Français",2.057,130,7.898,1864,https://image.tmdb.org/t/p/w500/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg
226,Boys Don't Cry,1999-09-02,2000000.0,11540607.0,"Crime, Drama","Fox Searchlight Pictures, IFC Productions, Killer Films, Hart-Sharp Entertainment",United States of America,English,4.2933,118,7.406,1381,https://image.tmdb.org/t/p/w500/eB505ycEhFVfMwGglIzXNUyKAIs.jpg
227,The Outsiders,1983-03-25,10000000.0,33697647.0,"Crime, Drama",American Zoetrope,United States of America,English,7.4046,91,7.2,1451,https://image.tmdb.org/t/p/w500/pl8Tf36TAOb2i561yPbQ9xl4P4D.jpg
229,Bride of Frankenstein,1935-04-20,393750.0,2000000.0,"Horror, Science Fiction","Universal Pictures, James Whale Productions",United States of America,English,1.9073,75,7.5,1033,https://image.tmdb.org/t/p/w500/5241zUwe7rC17MNc2QpCBKKdp1N.jpg
231,Syriana,2005-11-23,50000000.0,93974620.0,"Drama, Thriller","Participant, 4M, Section Eight, FilmWorks, MID Foundation, Warner Bros. Pictures",United States of America,"العربية, English, فارسی, اردو, Français, 普通话",3.3891,128,6.421,1413,https://image.tmdb.org/t/p/w500/mO3hWUTOxmLJxihvDU0YFkb0Mb5.jpg
232,Rumble Fish,1983-10-09,10000000.0,2494480.0,"Crime, Drama, Romance","American Zoetrope, Hotweather Films",United States of America,English,1.7009,94,6.981,714,https://image.tmdb.org/t/p/w500/nwIUWs7cexC8Wk9c6ey8nFltAZd.jpg
234,The Cabinet of Dr. Caligari,1920-02-27,18000.0,8811.0,"Drama, Horror, Thriller, Crime",Decla Film Gesellschaft Holz & Co.,Germany,No Language,2.825,77,7.9,1675,https://image.tmdb.org/t/p/w500/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg
235,Stand by Me,1986-08-08,8000000.0,52300000.0,"Crime, Drama","Columbia Pictures, Act III Productions",United States of America,English,5.5518,89,7.852,6157,https://image.tmdb.org/t/p/w500/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
236,Muriel's Wedding,1994-09-29,3000000.0,15119639.0,"Comedy, Drama, Romance","CiBy 2000, Film Victoria, House & Moorhouse Films","Australia, France",English,1.879,106,6.8,470,https://image.tmdb.org/t/p/w500/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
237,Young Adam,2003-09-26,6400000.0,2500000.0,"Drama, Thriller, Crime, Romance","Recorded Picture Company, Young Adam Productions, StudioCanal, HanWay Films, UK Film Council, Scottish Screen, Sveno Media","France, United Kingdom",English,1.8955,93,5.842,180,https://image.tmdb.org/t/p/w500/rU5GJ5r4tQbSx9C2ENKbPkD6nr9.jpg
238,The Godfather,1972-03-14,6000000.0,245066411.0,"Drama, Crime","Paramount Pictures, Alfran Productions",United States of America,"English, Italiano, Latin",26.3622,175,8.686,21786,https://image.tmdb.org/t/p/w500/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
239,Some Like It Hot,1959-03-19,2883848.0,25000000.0,"Comedy, Romance, Crime",The Mirisch Company,United States of America,English,5.2187,122,8.096,3659,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
240,The Godfather Part Ii,1974-12-20,13000000.0,102600000.0,"Drama, Crime","Paramount Pictures, The Coppola Company",United States of America,"English, Italiano, Latin, Español",16.6569,202,8.571,13160,https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
241,Natural Born Killers,1994-08-26,34000000.0,50283563.0,"Crime, Thriller, Drama","Warner Bros. Pictures, Regency Enterprises, Alcor Films, Ixtlan Productions, New Regency Pictures, J D Productions",United States of America,"English, 日本語",5.0071,118,7.055,3582,https://image.tmdb.org/t/p/w500/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg
242,The Godfather Part Iii,1990-12-25,54000000.0,136766062.0,"Crime, Drama, Thriller","Paramount Pictures, American Zoetrope","Italy, United States of America","English, Italiano, Deutsch, Latin",11.402,162,7.417,6500,https://image.tmdb.org/t/p/w500/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
243,High Fidelity,2000-03-17,30000000.0,47100000.0,"Drama, Comedy, Romance, Music","Touchstone Pictures, Working Title Films, Dogstar Films, New Crime Productions","United Kingdom, United States of America","Dansk, English",3.4407,113,7.121,2077,https://image.tmdb.org/t/p/w500/e2LZGB62GMhv3Fo8tDZjY87I81a.jpg
244,King Kong,1933-03-15,672000.0,10001781.0,"Adventure, Fantasy, Horror",RKO Radio Pictures,United States of America,English,2.3754,104,7.596,1539,https://image.tmdb.org/t/p/w500/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg
245,About a Boy,2002-04-26,27000000.0,129000000.0,"Drama, Comedy, Romance","Universal Pictures, StudioCanal, Working Title Films, Tribeca Productions","United Kingdom, United States of America",English,2.3436,101,6.691,2280,https://image.tmdb.org/t/p/w500/optezspqJjHI9WyC8brY96zbcdt.jpg
246,Zatoichi,2003-09-06,2500000.0,34196922.0,"Adventure, Drama, Action","Office Kitano, Saito Entertainment, Tokyo FM, Bandai Visual, Celluloid Dreams, dentsu, Shochiku",Japan,日本語,2.228,111,7.243,895,https://image.tmdb.org/t/p/w500/iCIycswWbX1EDS6PYYBcR9ohrC.jpg
248,Pocketful of Miracles,1961-12-18,2900000.0,5000000.0,"Comedy, Drama","Franton Production, United Artists",United States of America,"English, Español",2.6092,136,7.3,172,https://image.tmdb.org/t/p/w500/xjXwcGJjT5tE22wazQUYH32HwU8.jpg
249,The War of the Roses,1989-12-08,26000000.0,160188546.0,"Comedy, Drama","20th Century Fox, Gracie Films",United States of America,English,4.7464,116,6.901,1171,https://image.tmdb.org/t/p/w500/k2l2df0XlY58wfr7a3RPJ59qmxl.jpg
251,Ghost,1990-07-13,22000000.0,505000000.0,"Fantasy, Drama, Thriller, Mystery, Romance","Paramount Pictures, Howard W. Koch Productions",United States of America,English,11.694,126,7.2,5764,https://image.tmdb.org/t/p/w500/w9RaPHov8oM5cnzeE27isnFMsvS.jpg
252,Willy Wonka & the Chocolate Factory,1971-06-29,3000000.0,4000000.0,"Family, Fantasy, Comedy",Wolper Pictures,United States of America,"English, Français, Deutsch",6.235,99,7.477,3753,https://image.tmdb.org/t/p/w500/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg
253,Live and Let Die,1973-06-27,7000000.0,126400000.0,"Adventure, Action, Thriller","EON Productions, United Artists",United Kingdom,"English, Magyar",3.7402,121,6.513,2137,https://image.tmdb.org/t/p/w500/39qkrjqMZs6utwNmihVImC3ghas.jpg
254,King Kong,2005-12-12,207000000.0,562363449.0,"Adventure, Drama, Action","Universal Pictures, WingNut Films, Big Primate Pictures, MFPV Film","New Zealand, United States of America, Germany",English,9.7897,188,6.89,8165,https://image.tmdb.org/t/p/w500/qVCZtwBGls866wBb4PAfYtAjyr8.jpg
255,Stolen Kisses,1968-09-04,350000.0,1500000.0,"Comedy, Drama, Romance","Les Films du Carrosse, Les Productions Artistes Associés",France,Français,1.4114,90,7.306,441,https://image.tmdb.org/t/p/w500/5qHh1Vp2TOOX5IaTVt4wyT8OTnR.jpg
257,Oliver Twist,2005-09-23,50000000.0,42580321.0,"Crime, Drama, Family","ETIC Films, R.P. Productions, Runteam III Ltd.","Czech Republic, France, Italy, United Kingdom",English,4.1427,130,6.741,1195,https://image.tmdb.org/t/p/w500/zhPdYZ3x2uanhM1SyBj4CuL6hSa.jpg
261,Cat on a Hot Tin Roof,1958-08-29,3000000.0,17570324.0,Drama,"Avon Productions, Metro-Goldwyn-Mayer",United States of America,English,1.2377,108,7.7,785,https://image.tmdb.org/t/p/w500/reO2NXIYPeBqehTsmia0P9rSMDv.jpg
262,The King of Comedy,1982-12-18,19000000.0,2536000.0,"Drama, Comedy","Embassy International Pictures, 20th Century Fox",United States of America,English,3.8102,109,7.78,2441,https://image.tmdb.org/t/p/w500/3BM78deUfeZfShqPTblZuamgC8a.jpg
266,Contempt,1963-10-29,900000.0,528428.0,"Drama, Romance","Rome-Paris Films, Les Films Concordia, C. C. Champion","France, Italy","English, Français, Deutsch, Italiano",2.889,103,7.1,879,https://image.tmdb.org/t/p/w500/1WhhlenrLjO2XR6foiPWy8v3kI.jpg
268,Batman,1989-06-21,35000000.0,411348924.0,"Fantasy, Action, Crime","Warner Bros. Pictures, Polygram Pictures, The Guber-Peters Company","United Kingdom, United States of America","English, Français",11.6296,126,7.234,8175,https://image.tmdb.org/t/p/w500/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg
272,Batman Begins,2005-06-10,150000000.0,374218673.0,"Drama, Crime, Action","Warner Bros. Pictures, DC, Syncopy, Legendary Pictures, Patalex III Productions","United Kingdom, United States of America","English, اردو, 普通话",14.406,140,7.716,21757,https://image.tmdb.org/t/p/w500/sPX89Td70IDDjVr85jdSBb4rWGr.jpg
