id,title,release_date,budget,revenue
10442,So I Married an Axe Murderer,07/30/1993,20000000,11585483.0
11074,Striking Distance,17-09-1993,30,0.0
33367,Harem,20-11-1985,0,0.0
9607,Super Mario Bros.,05/28/1993,48000000,20915465.0
17585,Surviving the Game,1994-04-15,7400000,7690013.0
9057,Terminal Velocity,09/23/1994,50000000,16478900.0
20967,Thirty Two Short Films About Glenn Gould,1993-11-26,0,0.0
10635,Threesome,04/08/1994,0,0.0
9479,The Nightmare Before Christmas,09-10-1993,18000000,75634409.0
10057,The Three Musketeers,11/11/1993,0,53898845.0
11969,Tombstone,12/25/1993,25000000,56505065.0
41590,Trial by Jury,09-09-1994,0,0.0
319,True Romance,09/09/1993,0,12281551.0
26408,The War Room,1993-12-05,0,0.0
15139,The Pagemaster,11/23/1994,27000000,13670688.0
161158,"Paris, France",02/04/1994,0,0.0
218473,"The Beans of Egypt, Maine",01-01-1994,0,0.0
85247,Killer,14-09-1994,0,0.0
11446,Welcome to the Dollhouse,1995-05-24,0,0.0
51980,Germinal,1993-09-29,0,0.0
24405,Chasers,04/22/1994,0,1596687.0
11655,Cronos,1993-09-12,,0.0
11800,Naked in New York,10-11-1993,0,0.0
8223,Kika,1993-10-28,0,0.0
14587,Bhaji on the Beach,21-01-1994,0,0.0
31504,Little Big League,06/29/1994,0,0.0
41653,The Slingshot,24-09-1993,,0.0
53185,Wide Eyed and Legless,09/05/1993,,0.0
95743,Foreign Student,29-07-1994,0,0.0
23637,"Ciao, Professore!",10/01/1992,0,0.0
17600,Spanking the Monkey,15-01-1994,200000,0.0
10897,The Little Rascals,1994-08-05,0,67308282.0
349394,À la mode,09/10/1993,0,0.0
21352,Andre,08/17/1994,0,0.0
68806,The Escort,1993-01-01,0,0.0
37345,Princess Caraboo,16-09-1994,0,3021629.0
32562,The Celluloid Closet,1996-01-30,0,0.0
47507,Café au Lait,01/01/1993,0,0.0
25403,Dear Diary,10/12/1993,0,0.0
124304,I Don't Want to Talk About It,1993-05-20,0,0.0
9066,The Brady Bunch Movie,16-02-1995,0,0.0
771,Home Alone,09-11-1990,,476684675.0
251,Ghost,1990-07-12,22000000,505000000.0
812,Aladdin,1992-11-25,,504050219.0
280,Terminator 2: Judgment Day,01-07-1991,100000000,520000000.0
581,Dances with Wolves,11/09/1990,22000000,424208848.0
80350,Tough and Deadly,14-02-1995,0,0.0
268,Batman,1989-06-23,35000000,411348924.0
274,The Silence of the Lambs,1991-02-01,0,272742922.0
408,Snow White and the Seven Dwarfs,1937-12-20,1488423,184925486.0
10020,Beauty and the Beast,13-11-1991,25000000,377350553.0
10895,Pinocchio,02/23/1940,2600000,84300000.0
114,Pretty Woman,1990-03-23,14000000,463000000.0
41043,Window to Paris,12/01/1993,0,0.0
576,The Wild Bunch,17-06-1969,6244087,638641.0
15477,Love and a .45,1994-11-23,0,0.0
59146,The Wooden Man's Bride,02/05/1994,0,0.0
124472,A Great Day in Harlem,09/27/1994,0,0.0
30528,Bye Bye Love,03/16/1995,0,0.0
7300,One Fine Day,20-12-1996,0,97529550.0
10824,Candyman: Farewell to the Flesh,17-03-1995,0,13940383.0
261246,Century,31-12-1993,0,0.0
275,Fargo,1996-04-05,,60611975.0
25059,Homeward Bound II: Lost in San Francisco,03/08/1996,0,32709423.0
11827,Heavy Metal,07-08-1981,9300000,0.0
8766,Hellraiser: Bloodline,03/08/1996,4000000,16675000.0
23570,The Pallbearer,1996-05-03,8000000,0.0
47333,Jane Eyre,02/09/1996,0,0.0
54850,Loaded,1996-04-12,500000,0.0
51242,Bread and Chocolate,05/05/1974,0,0.0
10112,The Aristocats,12/23/1970,,55675257.0
4307,The Flower of My Secret,22-09-1995,0,0.0
46029,Two Much,14-02-1996,0,0.0
32308,Ed,1996-03-15,0,0.0
88893,Scream of Stone,1991-01-01,0,0.0
52873,My Favorite Season,14-05-1993,,0.0
123505,A Modern Affair,09/06/1996,0,0.0
340210,Condition Red,08-12-1995,0,0.0
44281,Halfaouine: Boy of the Terraces,1990-01-01,0,0.0
28121,A Thin Line Between Love and Hate,04-04-1996,0,0.0
12520,The Last Supper,08-09-1995,,442965.0
1592,Primal Fear,1996-04-03,30000000,102616183.0
166901,Rude,08-09-1995,,0.0
36447,Carried Away,1996-01-26,,0.0
19042,All Dogs Go to Heaven 2,03/29/1996,0,8620678.0
38884,Land and Freedom,01-01-1995,0,0.0
47449,Denise Calls Up,1995-05-17,0,0.0
36259,Theodore Rex,1995-12-14,33500000,0.0
41852,A Family Thing,29-03-1996,0,0.0
40926,Frisk,1996-03-22,0,0.0
9099,Sgt. Bilko,1996-03-29,0,0.0
2021,Jack & Sarah,02-06-1995,0,218626.0
61752,Girl 6,03/22/1996,0,4939939.0
10988,Diabolique,22-03-1996,0,0.0
11479,"Little Indian, Big City",1994-12-14,,0.0
398959,Roula,1995-09-11,0,0.0
287305,Peanuts – Die Bank zahlt alles,21-03-1996,0,0.0
339428,Happy Weekend,03/14/1996,0,65335.0
12652,Nelly and Monsieur Arnaud,12-04-1996,0,0.0
10684,Courage Under Fire,1996-07-04,46000000,100860818.0
954,Mission: Impossible,22-05-1996,,457696359.0
68445,Cold Fever,02/10/1995,0,0.0
18989,Moll Flanders,14-06-1996,0,0.0
10801,The Superwife,1996-03-06,0,0.0
54285,"301, 302",22-04-1995,,0.0
8840,DragonHeart,05/31/1996,57000000,115267375.0
278978,Und keiner weint mir nach,1996-02-29,0,0.0
124625,My Mother's Courage,1995-09-12,0,0.0
11107,Eddie,1996-05-31,0,0.0
16417,Yankee Zulu,1993-12-01,0,0.0
70934,Billy's Holiday,07/26/1995,0,0.0
10363,Purple Noon,03/10/1960,0,0.0
161070,August,08/08/1996,0,0.0
10539,James and the Giant Peach,12-04-1996,38000000,28921264.0
10543,Fear,1996-04-12,0,0.0
18414,Kids in the Hall: Brain Candy,04/02/1996,0,0.0
47502,Faithful,03-04-1996,0,9789900.0
11902,Underground,1995-04-11,14000000,0.0
27098,All Things Fair,1995-03-08,0,0.0
25087,Bloodsport II,03/01/1996,0,684351.0
5801,Pather Panchali,26-08-1955,0,536364.0
896,The World of Apu,05/01/1959,0,16000.0
3065,Mystery Science Theater 3000: The Movie,19-04-1996,0,0.0
318177,Tarantella,03/15/1996,0,0.0
2300,Space Jam,1996-11-15,80000000,250200000.0
8069,Barbarella,10/10/1968,9000000,2500000.0
288173,Hostile Intentions,01-01-1995,0,0.0
187851,They Bite,01-01-1996,0,0.0
27768,Some Folks Call It a Sling Blade,26-03-1994,0,0.0
221917,The Run of the Country,09/22/1995,,0.0
8072,Alphaville,05-05-1965,220000,0.0
35797,Coup de Torchon,11/04/1981,0,0.0
88030,Tigrero: A Film That Was Never Made,1994-01-01,0,0.0
185191,The Eye of Vichy,20-05-1993,0,0.0
83857,Windows,18-01-1980,0,0.0
33245,It's My Party,03/22/1996,0,0.0
124460,Country Life,1994-10-27,0,0.0
27281,Operation Dumbo Drop,07/28/1995,0,0.0
105045,The Promise,16-02-1995,0,0.0
40001,Mrs. Winterbourne,19-04-1996,25000000,10070000.0
29621,Solo,10/23/1996,0,0.0
117730,Under The Domim Tree,01/01/1994,0,0.0
20762,The Substitute,19-04-1996,0,0.0
37144,True Crime,12-03-1996,0,0.0
48260,Butterfly Kiss,08/18/1995,,0.0
12656,Feeling Minnesota,13-09-1996,0,0.0
38867,Delta of Venus,06/09/1995,0,62949.0
277270,To Cross the Rubicon,01-01-1991,0,0.0
25969,Angus,15-09-1995,0,0.0
44103,Priest Daens,1992-09-01,0,0.0
753,Faces,24-11-1968,275000,0.0
43634,Boys,05/10/1996,0,0.0
9103,The Quest,19-04-1996,30000000,57400547.0
90214,Cosi,1996-03-04,0,0.0
29649,Sunset Park,04/26/1996,0,0.0
10990,Mulholland Falls,1996-04-26,0,0.0
8866,The Truth About Cats & Dogs,04/26/1996,0,0.0
12233,Oliver & Company,18-11-1988,31000000,74151346.0
23449,Celtic Pride,04/19/1996,0,0.0
36355,Flipper,1996-05-17,25530000,20080020.0
37667,Captives,03-05-1994,0,0.0
90148,Of Love and Shadows,10-05-1994,0,0.0
922,Dead Man,1995-12-23,,0.0
11876,The Horseman on the Roof,20-09-1995,35000000,15000000.0
52633,Switchblade Sisters,1975-01-05,0,0.0
62364,Mouth to Mouth,1995-11-10,0,0.0
11687,The Visitors,01/27/1993,0,0.0
9304,Multiplicity,19-07-1996,45000000,0.0
73183,"The Haunted World of Edward D. Wood, Jr.",01-05-1996,0,0.0
131232,Two Friends,2002-03-20,0,0.0
9100,The Craft,03-05-1996,15000000,24769466.0
20759,The Great White Hype,1996-05-03,0,0.0
46063,Last Dance,1996-05-02,0,5.0
365371,War Stories Our Mother Never Told Us,,0,0.0
32513,Cold Comfort Farm,1995-01-01,,0.0
40651,"Institute Benjamenta, or This Dream People Call Human Life",08/01/1995,0,0.0
36915,Heaven's Prisoners,05/17/1996,0,0.0
40507,Original Gangstas,10-05-1996,4800000,3014000.0
9802,The Rock,1996-06-06,75000000,335062621.0
25697,Getting Away with Murder,1996-04-12,,0.0
21588,Cemetery Man,03/25/1994,4000000,0.0
664,Twister,05/10/1996,,494471524.0
11867,Barb Wire,02-05-1996,,3793614.0
47119,Le Garçu,10/31/1995,0,0.0
314352,Honeymoon,11-04-1996,0,0.0
9323,Ghost in the Shell,1995-11-18,0,2287714.0
10280,Thinner,1996-10-25,0,0.0
10535,Spy Hard,24-05-1996,18000000,0.0
124613,Brothers in Trouble,1995-08-23,,0.0
532,A Close Shave,12/24/1995,0,0.0
26744,Force of Evil,12/25/1948,0,0.0
16299,The Stupids,30-08-1996,0,0.0
10547,The Arrival,05/31/1996,0,14048372.0
245268,The Man from Down Under,08/04/1943,0,0.0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,1800000,9440272.0
55613,Careful,09/30/1992,0,0.0
215107,Vermont Is for Lovers,,0,0.0
41007,A Month by the Lake,09/11/1995,0,0.0
35645,Gold Diggers: The Secret of Bear Mountain,03-11-1995,0,0.0
110465,Kim,07-12-1950,,0.0
255546,Carmen Miranda: Bananas Is My Business,04/13/1995,,0.0
40751,Ashes of Time,16-09-1994,0,0.0
275096,The Jar,04/01/1994,0,0.0
85778,Maya Lin: A Strong Clear Vision,10-11-1995,0,0.0
11101,Stalingrad,01/21/1993,0,0.0
9826,The Phantom,1996-06-06,45000000,17300889.0
9879,Striptease,1996-06-28,50000000,113309743.0
63564,The Last of the High Kings,12/06/1996,0,0.0
22621,Heavy,1995-01-20,0,0.0
7095,Jack,1996-08-09,45000000,58620973.0
26890,I Shot Andy Warhol,05/01/1996,0,1814290.0
46732,The Grass Harp,10-09-1995,,0.0
124633,Someone Else's America,09-09-1995,0,0.0
202425,Life is Rosy,1987-11-17,0,0.0
196940,Quartier Mozart,05/26/1992,0,0.0
77771,Touki Bouki,1973-07-01,0,0.0
181083,God's Gift,1982-01-01,0,0.0
41225,Spirits of the Dead,05/16/1968,0,0.0
188589,Babyfever,1994-05-04,0,0.0
87190,Pharaoh's  Army,01/01/1995,50,0.0
627,Trainspotting,1996-02-23,4000000,16491080.0
32872,Til There Was You,30-05-1997,0,0.0
602,Independence Day,06/25/1996,75000000,816969268.0
14553,Stealing Beauty,1996-03-29,0,0.0
9566,The Fan,15-08-1996,55000000,18626419.0
10545,The Hunchback of Notre Dame,21-06-1996,100000000,100138851.0
9894,The Cable Guy,1996-06-10,47000000,102825796.0
11543,Kingpin,1996-07-04,27000000,25023434.0
9268,Eraser,06/21/1996,0,242295562.0
52059,The Gate of Heavenly Peace,01/01/1995,0,0.0
9327,The Nutty Professor,26-06-1996,54000000,128769345.0
123763,"I, the Worst of All",1990-08-09,0,0.0
81949,An Unforgettable Summer,15-05-1994,0,65352.0
42005,A Hungarian Fairy Tale,01/01/1987,,0.0
124306,My Life and Times With Antonin Artaud,01/01/1993,0,0.0
183955,Midnight Dancers,09-09-1994,0,0.0
44535,Somebody to Love,27-09-1994,0,0.0
44495,A Very Natural Thing,01/01/1974,0,0.0
78285,The Old Lady Who Walked in the Sea,09/18/1991,,0.0
11228,Daylight,1996-12-06,0,159212469.0
10779,The Frighteners,1996-07-18,30000000,29359216.0
26748,Lone Star,1996-06-21,5000000,13269963.0
38223,Harriet the Spy,07/10/1996,12000000,0.0
9294,Phenomenon,07/05/1996,32000000,152036382.0
49963,Walking and Talking,07/17/1996,,0.0
11363,She's the One,26-08-1996,3500000,9482579.0
1645,A Time to Kill,24-07-1996,,152266007.0
31546,American Buffalo,1996-09-13,,665450.0
77056,Rendezvous in Paris,22-03-1995,0,0.0
36344,Alaska,14-08-1996,,0.0
18550,Fled,1996-07-19,25000000,17193231.0
11511,Kazaam,1996-07-17,20000000,0.0
172198,Magic Hunter,1994-10-23,0,0.0
34170,Larger Than Life,10/31/1996,30000000,0.0
281085,A Boy Called Hate,22-05-1996,0,0.0
109478,Power 98,17-05-1996,0,0.0
124645,Two Deaths,10-09-1995,0,0.0
12606,A Very Brady Sequel,23-08-1996,0,0.0
69895,Stefano Quantestorie,1993-05-26,0,0.0
35206,Death in the Garden,1956-09-21,0,0.0
151489,Hedd Wyn,01/01/1992,0,0.0
4837,La Collectionneuse,03/02/1967,0,0.0
12632,Kaspar Hauser,09/11/1993,0,0.0
9098,Regular Guys,30-05-1996,0,0.0
282919,Diebinnen,06/20/1996,0,0.0
124614,The Convent,06-09-1995,0,0.0
18975,The Adventures of Pinocchio,26-07-1996,0,0.0
11962,Joe's Apartment,07/26/1996,,4619014.0
2925,The First Wives Club,09/20/1996,26000000,116400000.0
28628,Stonewall,01-10-1995,0,0.0
3595,Ransom,08-11-1996,80000000,309492681.0
9308,High School High,25-10-1996,,21302121.0
92381,Phat Beach,08/02/1996,0,0.0
18555,Foxfire,23-08-1996,0,258263.0
12123,Chain Reaction,02-08-1996,50000000,60209334.0
10830,Matilda,08/02/1996,36000000,33459416.0
3573,Emma,08/02/1996,,22231658.0
10546,The Crow: City of Angels,08/29/1996,13000000,17917287.0
18862,House Arrest,1996-08-14,0,0.0
31417,Eyes Without a Face,01/11/1960,0,0.0
9431,Bordello of Blood,08/16/1996,15000000,5600000.0
124619,Lotto Land,01-06-1995,0,0.0
297645,The Story of Xinghua,30-03-1994,0,0.0
48144,The Day the Sun Turned Cold,1994-01-01,0,0.0
46986,Flirt,14-09-1995,0,0.0
144982,The Big Squeeze,1996-09-06,0,0.0
47907,The Spitfire Grill,1996-08-23,6000000,12643776.0
10061,Escape from L.A.,08/09/1996,50000000,42277365.0
36266,Cyclo,01-01-1995,0,0.0
549,Basquiat,1996-08-09,2962051,3011195.0
10478,Tin Cup,16-08-1996,45000000,53854588.0
66634,Dingo,06/02/1991,200000,300000.0
116690,The Ballad of Narayama,1958-06-01,0,0.0
213917,Every Other Weekend,1990-08-28,,0.0
145925,Mille bolle blu,1993-01-01,0,0.0
100914,Crows and Sparrows,01-01-1949,0,0.0
238,The Godfather,1972-03-14,6000000,245066411.0
159,Maybe... Maybe Not,10/05/1994,,0.0
11134,Police Story 3: Supercop,07/04/1992,,20483423.0
88224,Manny & Lo,1996-01-22,500000,431326.0
132641,Wife,29-04-1953,0,0.0
42758,Small Faces,1996-04-05,1850000,0.0
9303,Bound,1996-09-13,4500000,7011317.0
23945,Carpool,23-08-1996,17000000,0.0
37820,Death in Brunswick,11/08/1990,0,0.0
22479,Kansas City,1996-08-16,,0.0
9054,Gone Fishin',1997-05-30,,0.0
241058,Lover's Knot,12-07-1996,0,0.0
11985,Vive L'Amour,02-09-1994,,0.0
10232,Shadow of Angels,01/31/1976,0,0.0
59569,Killer: A Journal of Murder,1996-09-06,0,0.0
410921,Nothing to Lose,01/01/1994,0,0.0
38955,Project S,21-10-1993,0,0.0
110513,Girls Town,1996-08-21,0,0.0
114089,Bye-Bye,1995-08-30,0,0.0
11015,The Relic,01/10/1997,60000000,33956608.0
9306,The Island of Dr. Moreau,1996-08-23,40000000,49627779.0
12559,First Kid,1996-08-30,0,0.0
58770,The Trigger Effect,08/30/1996,8000000,0.0
124851,Sweet Nothing,1995-06-08,0,0.0
3587,Bogus,06-09-1996,32000000,0.0
10723,Bulletproof,06-09-1996,25000000,22611954.0
56077,Talk of Angels,1998-10-30,0,0.0
19004,The Land Before Time III: The Time of the Great Giving,1995-03-16,0,0.0
101230,1-900,01-09-1994,0,0.0
253632,Baton Rouge,1988-10-08,0,0.0
10987,Halloween: The Curse of Michael Myers,1995-09-29,5000000,15116634.0
44705,Twelfth Night,1996-10-31,0,0.0
20318,Mother Night,01-11-1996,0,0.0
43596,Liebelei,10-03-1933,0,0.0
79782,Venice,2010-05-25,0,0.0
26933,Wild Reeds,1994-05-05,0,0.0
27854,For Whom the Bell Tolls,07/12/1943,3000000,0.0
981,The Philadelphia Story,1940-12-05,0,0.0
872,Singin' in the Rain,04/10/1952,0,7200000.0
2769,An American in Paris,1951-08-08,2723903,4500000.0
13320,Funny Face,02/13/1957,0,0.0
164,Breakfast at Tiffany's,05-10-1961,0,9500000.0
426,Vertigo,05/09/1958,2479000,28000000.0
567,Rear Window,08/01/1954,1000000,36764313.0
3078,It Happened One Night,1934-02-22,325000,4500000.0
13528,Gaslight,04-05-1944,2068000,0.0
28288,The Gay Divorcee,12-10-1934,520000,0.0
213,North by Northwest,07-07-1959,4000000,13275000.0
284,The Apartment,1960-06-15,3000000,25000000.0
239,Some Like It Hot,1959-03-18,2883848,25000000.0
4808,Charade,1963-12-05,4000000,13474588.0
289,Casablanca,11/26/1942,878000,10462500.0
963,The Maltese Falcon,11/18/1941,375000,1000000.0
11113,My Fair Lady,21-10-1964,17000000,72070731.0
6620,Sabrina,1954-09-28,2238813,10000000.0
804,Roman Holiday,1953-09-02,1500000,12000000.0
26531,The Little Princess,03/17/1939,0,0.0
909,Meet Me in St. Louis,11/23/1944,0,0.0
630,The Wizard of Oz,1939-08-15,2777000,33754967.0
770,Gone with the Wind,15-12-1939,4000000,400176459.0
31044,My Favorite Year,1982-10-01,0,0.0
599,Sunset Boulevard,1950-08-10,1752000,5000000.0
15,Citizen Kane,1941-04-30,839727,23217674.0
62,2001: A Space Odyssey,1968-04-10,10500000,68700000.0
121357,Golden Earrings,27-08-1947,0,0.0
705,All About Eve,1950-11-09,1400000,63463.0
22490,The Women,01-01-1939,1688000,2270000.0
223,Rebecca,1940-04-12,1288000,6000000.0
25670,Foreign Correspondent,08/16/1940,0,0.0
303,Notorious,08/15/1946,2000000,24464742.0
4174,Spellbound,12/28/1945,,7000000.0
8356,An Affair to Remember,1957-07-11,,0.0
381,To Catch a Thief,1955-08-03,,8750000.0
20758,Father of the Bride,1950-06-16,0,0.0
29376,The Band Wagon,07-08-1953,0,0.0
1859,Ninotchka,06-10-1939,1365000,2279000.0
18299,Love in the Afternoon,1957-06-30,0,0.0
17281,Gigi,15-04-1958,0,0.0
64382,The Reluctant Debutante,01/01/1958,0,0.0
10907,The Adventures of Robin Hood,05/13/1938,2033000,3981000.0
32093,The Mark of Zorro,08-11-1940,0,0.0
1939,Laura,11-10-1944,,2000000.0
22292,The Ghost and Mrs. Muir,1947-06-26,0,0.0
3598,Lost Horizon,1937-09-01,4000000,0.0
3080,Top Hat,06-09-1935,609000,3202000.0
198,To Be or Not to Be,03/05/1942,0,0.0
13562,My Man Godfrey,17-09-1936,0,0.0
1712,Giant,10/10/1956,5400000,35000000.0
220,East of Eden,03/09/1955,1,5.0
3529,The Thin Man,05/25/1934,226408,1423000.0
3085,His Girl Friday,1940-01-18,0,0.0
2897,Around the World in Eighty Days,17-10-1956,,42000000.0
1585,It's a Wonderful Life,1946-12-20,3180000,9644124.0
3083,Mr. Smith Goes to Washington,19-10-1939,1500000,9600000.0
900,Bringing Up Baby,1938-02-18,1073000,0.0
43795,Penny Serenade,1941-04-24,,0.0
85638,The Scarlet Letter,08/09/1926,0,0.0
50001,Lady of Burlesque,1943-06-01,0,0.0
43905,Of Human Bondage,1934-07-20,0,0.0
22688,Angel on My Shoulder,1946-09-20,0,0.0
23114,Little Lord Fauntleroy,06-03-1936,0,0.0
26378,They Made Me a Criminal,28-01-1939,0,0.0
40206,The Inspector General,1949-12-31,0,0.0
22356,Angel and the Badman,15-02-1947,0,0.0
260,The 39 Steps,06/01/1935,,0.0
43488,A Walk in the Sun,25-12-1945,0,0.0
22613,The Outlaw,02/05/1943,,0.0
10331,Night of the Living Dead,01-10-1968,114000,30000000.0
488,The African Queen,1951-12-03,1300000,10750000.0
22733,Beat the Devil,1953-11-24,1000000,0.0
261,Cat on a Hot Tin Roof,17-02-1958,3000000,17570324.0
57575,The Last Time I Saw Paris,1954-01-01,0,105.0
32574,Meet John Doe,03/12/1941,0,0.0
22657,Algiers,1938-06-28,0,0.0
76464,Something to Sing About,30-09-1937,,0.0
22649,A Farewell to Arms,12/08/1932,4,25.0
176841,Moonlight Murder,27-03-1936,0,0.0
125587,Nothing Personal,10/18/1996,0,0.0
39448,"Yes, Madam",01-01-1985,0,0.0
52855,Dangerous Ground,12-02-1997,0,3028094.0
39940,Picnic,11/18/1955,0,0.0
172868,Madagascar Skin,1995-01-26,0,0.0
85328,The Pompatus of Love,07/26/1996,0,0.0
124632,Small Wonders,1995-01-01,0,0.0
11076,Fly Away Home,1996-09-13,0,0.0
63945,Bliss,1997-04-14,0,294064.0
58985,Grace of My Heart,1996-09-13,0,0.0
890,Brother of Sleep,09/08/1995,0,0.0
10861,Maximum Risk,09/13/1996,25000000,51702483.0
1770,Michael Collins,10/25/1996,28000000,16900000.0
44465,The Rich Man's Wife,13-09-1996,0,8538318.0
2033,Infinity,10/04/1996,0,0.0
18203,Big Night,1996-09-20,0,0.0
9333,Last Man Standing,20-09-1996,,47267001.0
47260,Caught,24-01-1996,0,0.0
9400,Set It Off,11/06/1996,9000000,41590886.0
9401,2 Days in the Valley,11-09-1996,0,0.0
12241,Curdled,09/06/1996,2300000,49620.0
25739,L'associé,22-08-1979,0,0.0
161806,Ed's Next Move,18-10-1996,0,0.0
11306,Extreme Measures,27-09-1996,38000000,17380126.0
9625,The Glimmer Man,04-10-1996,45000000,0.0
10680,D3: The Mighty Ducks,1996-10-04,,22955097.0
6346,The Chamber,10/11/1996,50000000,22540359.0
18660,The Apple Dumpling Gang,07/01/1975,0,0.0
35115,"Davy Crockett, King of the Wild Frontier",25-05-1955,0,0.0
14821,Escape to Witch Mountain,03/21/1975,0,20000000.0
14136,The Love Bug,22-12-1968,0,0.0
10869,Herbie Rides Again,14-02-1974,0,0.0
22660,Old Yeller,12/25/1957,0,0.0
19186,The Parent Trap,12-06-1961,0,0.0
31102,Pollyanna,1960-05-19,0,0.0
6878,Homeward Bound: The Incredible Journey,03-02-1993,0,0.0
15944,The Shaggy Dog,03/19/1959,0,0.0
18444,Swiss Family Robinson,1960-12-21,0,0.0
20723,That Darn Cat!,12/02/1965,0,0.0
173,"20,000 Leagues Under the Sea",1954-12-23,5000000,28200000.0
864,Cool Runnings,1993-09-30,0,154864401.0
24795,Angels in the Outfield,07/15/1994,0,50236831.0
11224,Cinderella,04-03-1950,2900000,263591415.0
81310,Winnie the Pooh and the Blustery Day,20-12-1968,0,0.0
15947,The Three Caballeros,07/21/1944,,0.0
9078,The Sword in the Stone,25-12-1963,3000000,22182353.0
29682,So Dear to My Heart,1948-11-29,0,0.0
8367,Robin Hood: Prince of Thieves,14-06-1991,48000000,390493908.0
433,Mary Poppins,08/27/1964,6000000,102272727.0
11360,Dumbo,1941-10-22,812000,1600000.0
11114,Pete's Dragon,11/03/1977,10000000,0.0
12335,Bedknobs and Broomsticks,07-10-1971,20000000,17900000.0
12092,Alice in Wonderland,03-07-1951,3000000,572000000.0
10948,The Fox and the Hound,07/10/1981,12000000,29800000.0
11229,Freeway,1996-08-23,3000000,0.0
15121,The Sound of Music,02-03-1965,8200000,286214286.0
562,Die Hard,15-07-1988,28000000,140767956.0
10163,The Lawnmower Man,03/05/1992,10000000,32101000.0
48862,Unhook the Stars,1996-09-04,0,0.0
117036,Synthetic Pleasures,1995-09-13,0,0.0
47199,The Secret Agent,1996-11-08,0,0.0
11159,Secrets & Lies,05/24/1996,4500000,13417292.0
9591,That Thing You Do!,10/04/1996,0,34585416.0
30500,To Gillian on Her 37th Birthday,10/18/1996,0,4137645.0
41843,Surviving Picasso,1996-09-04,16000000,1985001.0
55058,Love Is All There Is,10-05-1996,0,0.0
10938,Beautiful Thing,06/21/1996,0,1500000.0
